Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,3: Wednesday (W-W),5: Late PM (7pm-12am),633,19,24,22.094,0.881,80.78,0.50,9.000,25.000,27.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,4: Thursday (Th-Th),0: All Day (12am-12am),4049,19,24,22.094,0.855,517.11,3.96,6.000,25.000,28.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,4: Thursday (Th-Th),1: Early AM (12am-6am),80,21,22,22.094,0.935,10.24,0.03,14.000,26.000,29.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),861,19,24,22.094,0.873,110.00,0.72,7.000,26.000,28.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1012,20,23,22.094,0.889,129.24,0.73,7.000,26.000,28.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1421,18,25,22.094,0.826,181.47,1.73,6.000,24.000,27.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),675,18,25,22.094,0.833,86.16,0.78,7.000,24.000,27.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,5: Friday (F-F),0: All Day (12am-12am),4182,19,24,22.094,0.868,534.02,3.67,8.000,25.000,28.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,5: Friday (F-F),1: Early AM (12am-6am),104,19,24,22.094,0.870,13.27,0.09,8.000,29.000,32.000
"Jan 01, 2020 - Dec 31, 2020",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2020-01,5: Friday (F-F),2: Peak AM (6am-10am),839,20,23,22.094,0.899,107.08,0.55,9.000,26.000,28.000
