Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 1,0.121,yes,208,yes,2022-01,7: Sunday (Su-Su),1: Early AM (12am-6am),76,17,26,20.753,0.812,9.22,0.10,5.000,23.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 1,0.121,yes,208,yes,2022-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),91,19,23,20.753,0.913,11.05,0.05,8.000,24.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 1,0.121,yes,208,yes,2022-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),356,17,25,20.753,0.827,43.21,0.44,6.000,23.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 1,0.121,yes,208,yes,2022-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),314,17,26,20.753,0.823,38.14,0.40,6.000,23.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 1,0.121,yes,208,yes,2022-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),208,18,25,20.753,0.846,25.29,0.22,8.000,22.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,0: All Days (M-Su),0: All Day (12am-12am),2084,16,28,18.929,0.864,266.16,2.22,7.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,0: All Days (M-Su),1: Early AM (12am-6am),92,17,27,18.929,0.902,11.72,0.07,7.000,23.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,0: All Days (M-Su),2: Peak AM (6am-10am),352,17,27,18.929,0.899,44.96,0.27,8.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),563,17,27,18.929,0.883,71.84,0.50,8.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Reno Street / 13346923 / 2,0.128,yes,208,yes,2022-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),674,16,29,18.929,0.832,86.07,0.92,7.000,20.000,23.000
