Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),1009,16,13,19.961,0.813,57.83,0.67,9.000,19.000,20.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),62,16,13,19.961,0.798,3.58,0.05,6.000,19.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),55,18,12,19.961,0.889,3.14,0.02,12.000,20.000,22.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),361,16,13,19.961,0.795,20.68,0.27,9.000,18.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),373,16,13,19.961,0.806,21.38,0.26,9.000,18.000,20.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),158,17,12,19.961,0.849,9.06,0.08,10.000,19.000,20.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,7: Sunday (Su-Su),0: All Day (12am-12am),1013,16,13,19.961,0.801,58.05,0.72,9.000,19.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,7: Sunday (Su-Su),1: Early AM (12am-6am),22,17,12,19.961,0.857,1.24,0.01,12.000,20.000,20.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),45,18,12,19.961,0.893,2.56,0.02,13.000,20.000,20.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),412,16,13,19.961,0.793,23.59,0.31,9.000,18.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),416,16,13,19.961,0.779,23.86,0.34,9.000,18.000,19.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2022-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),119,17,12,19.961,0.857,6.80,0.06,8.000,20.000,21.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,0: All Days (M-Su),0: All Day (12am-12am),1165,14,16,17.858,0.766,69.26,1.18,8.000,15.000,17.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,0: All Days (M-Su),1: Early AM (12am-6am),23,14,15,17.858,0.798,1.35,0.02,9.000,16.000,18.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,0: All Days (M-Su),2: Peak AM (6am-10am),127,14,15,17.858,0.802,7.56,0.10,10.000,16.000,17.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),391,14,16,17.858,0.764,23.24,0.40,8.000,15.000,17.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),476,13,16,17.858,0.749,28.32,0.53,8.000,15.000,16.000,19.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-01,0: All Days (M-Su),5: Late PM (7pm-12am),148,14,15,17.858,0.792,8.79,0.13,9.000,16.000,18.000,21.000
