Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2021-01,7: Sunday (Su-Su),0: All Day (12am-12am),883,16,13,23.912,0.676,50.63,1.02,9.000,19.000,20.000,23.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2021-01,7: Sunday (Su-Su),1: Early AM (12am-6am),16,20,11,23.912,0.821,0.91,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2021-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),35,18,12,23.912,0.742,2.01,0.03,13.000,22.000,25.000,27.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2021-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),434,16,13,23.912,0.679,24.86,0.49,9.000,19.000,20.000,24.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2021-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),335,16,13,23.912,0.650,19.23,0.43,8.000,18.000,20.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 7,0.057,yes,270,yes,2021-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),63,17,12,23.912,0.710,3.63,0.06,9.000,19.000,20.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,0: All Days (M-Su),0: All Day (12am-12am),1024,15,14,19.811,0.754,60.92,1.00,8.000,17.000,19.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,0: All Days (M-Su),1: Early AM (12am-6am),13,16,13,19.811,0.808,0.77,0.01,12.000,17.000,18.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,0: All Days (M-Su),2: Peak AM (6am-10am),77,15,14,19.811,0.781,4.60,0.07,8.000,18.000,20.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),407,15,14,19.811,0.751,24.21,0.41,8.000,17.000,20.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),414,15,15,19.811,0.741,24.62,0.43,9.000,17.000,19.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,0: All Days (M-Su),5: Late PM (7pm-12am),113,16,14,19.811,0.791,6.71,0.09,8.000,18.000,20.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,1: Monday (M-M),0: All Day (12am-12am),918,15,14,19.811,0.753,54.61,0.91,8.000,17.000,19.000,21.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,1: Monday (M-M),1: Early AM (12am-6am),9,17,13,19.811,0.837,0.55,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,1: Monday (M-M),2: Peak AM (6am-10am),73,16,13,19.811,0.807,4.37,0.05,11.000,18.000,20.000,21.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,1: Monday (M-M),3: Mid-Day (10am-3pm),366,15,15,19.811,0.744,21.74,0.38,7.000,17.000,19.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,1: Monday (M-M),4: Peak PM (3pm-7pm),354,15,15,19.811,0.737,21.08,0.38,9.000,17.000,18.000,21.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,1: Monday (M-M),5: Late PM (7pm-12am),116,16,14,19.811,0.789,6.88,0.09,2.000,18.000,19.000,21.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1075,15,14,19.811,0.765,63.90,0.99,7.000,18.000,20.000,22.000
