Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,4: Thursday (Th-Th),1: Early AM (12am-6am),7,14,24.412,0.559,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,4: Thursday (Th-Th),2: Peak AM (6am-10am),100,15,24.412,0.612,9.000,11.000,16.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),332,14,24.412,0.589,8.000,10.000,18.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),406,14,24.412,0.573,7.000,10.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,4: Thursday (Th-Th),5: Late PM (7pm-12am),155,16,24.412,0.635,10.000,12.000,19.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,5: Friday (F-F),0: All Day (12am-12am),1209,15,24.412,0.597,9.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,5: Friday (F-F),1: Early AM (12am-6am),21,16,24.412,0.660,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,5: Friday (F-F),2: Peak AM (6am-10am),83,16,24.412,0.641,9.000,11.000,21.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,5: Friday (F-F),3: Mid-Day (10am-3pm),444,15,24.412,0.596,10.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,5: Friday (F-F),4: Peak PM (3pm-7pm),495,14,24.412,0.583,9.000,11.000,17.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,5: Friday (F-F),5: Late PM (7pm-12am),167,15,24.412,0.613,8.000,11.000,19.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),836,15,24.412,0.595,8.000,11.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),42,16,24.412,0.652,3.000,9.000,24.000,27.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),40,15,24.412,0.609,5.000,10.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),280,15,24.412,0.598,7.000,11.000,18.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),298,15,24.412,0.597,8.000,11.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),175,14,24.412,0.569,9.000,11.000,16.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,7: Sunday (Su-Su),0: All Day (12am-12am),634,14,24.412,0.586,8.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,7: Sunday (Su-Su),1: Early AM (12am-6am),34,13,24.412,0.550,10.000,12.000,15.000,15.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,7: Sunday (Su-Su),2: Peak AM (6am-10am),34,14,24.412,0.591,9.000,10.000,16.000,18.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),244,14,24.412,0.583,9.000,11.000,18.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),219,14,24.412,0.576,8.000,11.000,16.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-06,7: Sunday (Su-Su),5: Late PM (7pm-12am),104,15,24.412,0.627,2.000,11.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,0: All Days (M-Su),0: All Day (12am-12am),802,14,18.661,0.771,8.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,0: All Days (M-Su),1: Early AM (12am-6am),12,15,18.661,0.820,11.000,12.000,19.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,0: All Days (M-Su),2: Peak AM (6am-10am),62,15,18.661,0.781,6.000,11.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,0: All Days (M-Su),3: Mid-Day (10am-3pm),292,14,18.661,0.776,9.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,0: All Days (M-Su),4: Peak PM (3pm-7pm),316,14,18.661,0.768,9.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,0: All Days (M-Su),5: Late PM (7pm-12am),120,14,18.661,0.758,7.000,11.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,1: Monday (M-M),0: All Day (12am-12am),639,15,18.661,0.798,9.000,11.000,19.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,1: Monday (M-M),1: Early AM (12am-6am),9,17,18.661,0.934,N/A,N/A,N/A,N/A
