Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,1: Monday (M-M),4: Peak PM (3pm-7pm),128,15,12,19.225,0.804,6.64,0.08,8.000,13.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,1: Monday (M-M),5: Late PM (7pm-12am),104,15,13,19.225,0.772,5.41,0.08,10.000,12.000,18.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,2: Tuesday (Tu-Tu),0: All Day (12am-12am),580,16,12,19.225,0.814,30.11,0.36,8.000,12.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),16,14,13,19.225,0.721,0.82,0.02,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),136,15,12,19.225,0.783,7.06,0.10,5.000,11.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),162,16,12,19.225,0.829,8.41,0.09,8.000,12.000,19.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),167,16,12,19.225,0.845,8.64,0.08,10.000,13.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),100,15,12,19.225,0.792,5.17,0.07,11.000,12.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,3: Wednesday (W-W),0: All Day (12am-12am),598,16,12,19.225,0.810,31.05,0.38,9.000,12.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,3: Wednesday (W-W),1: Early AM (12am-6am),9,14,14,19.225,0.719,0.47,0.01,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,3: Wednesday (W-W),2: Peak AM (6am-10am),124,15,12,19.225,0.798,6.45,0.08,6.000,12.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,3: Wednesday (W-W),3: Mid-Day (10am-3pm),154,16,12,19.225,0.824,8.00,0.09,9.000,12.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2022-06,3: Wednesday (W-W),4: Peak PM (3pm-7pm),153,16,12,19.225,0.808,7.95,0.10,8.000,11.000,19.000,21.000
