Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,4: Thursday (Th-Th),2: Peak AM (6am-10am),64,18,20.121,0.919,14.000,15.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),77,17,20.121,0.833,4.000,11.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),98,17,20.121,0.844,4.000,12.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,4: Thursday (Th-Th),5: Late PM (7pm-12am),93,16,20.121,0.806,5.000,12.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,5: Friday (F-F),0: All Day (12am-12am),416,17,20.121,0.829,5.000,9.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,5: Friday (F-F),1: Early AM (12am-6am),23,19,20.121,0.925,N/A,N/A,N/A,N/A
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,5: Friday (F-F),2: Peak AM (6am-10am),75,17,20.121,0.841,4.000,10.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,5: Friday (F-F),3: Mid-Day (10am-3pm),107,17,20.121,0.828,5.000,8.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,5: Friday (F-F),4: Peak PM (3pm-7pm),126,17,20.121,0.829,5.000,9.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-06,5: Friday (F-F),5: Late PM (7pm-12am),85,16,20.121,0.796,6.000,11.000,20.000,24.000
