Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1424,22,5,25.822,0.839,38.63,0.29,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,3: Wednesday (W-W),5: Late PM (7pm-12am),934,22,4,25.822,0.858,25.34,0.16,13.000,16.000,28.000,33.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,4: Thursday (Th-Th),0: All Day (12am-12am),5343,22,4,25.822,0.845,144.91,1.03,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,4: Thursday (Th-Th),1: Early AM (12am-6am),137,23,4,25.822,0.888,3.70,0.02,13.000,16.000,29.000,34.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,4: Thursday (Th-Th),2: Peak AM (6am-10am),1042,22,4,25.822,0.854,28.26,0.19,14.000,17.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1741,22,5,25.822,0.835,47.21,0.36,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1440,22,5,25.822,0.840,39.06,0.29,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,4: Thursday (Th-Th),5: Late PM (7pm-12am),984,22,4,25.822,0.853,26.68,0.18,14.000,16.000,28.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,5: Friday (F-F),0: All Day (12am-12am),5724,22,4,25.822,0.844,155.26,1.11,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,5: Friday (F-F),1: Early AM (12am-6am),139,22,4,25.822,0.869,3.77,0.02,13.000,16.000,28.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,5: Friday (F-F),2: Peak AM (6am-10am),979,22,4,25.822,0.859,26.56,0.17,14.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,5: Friday (F-F),3: Mid-Day (10am-3pm),1750,22,4,25.822,0.841,47.46,0.35,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,5: Friday (F-F),4: Peak PM (3pm-7pm),1589,22,4,25.822,0.841,43.09,0.31,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,5: Friday (F-F),5: Late PM (7pm-12am),1268,22,5,25.822,0.838,34.38,0.26,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),4833,22,4,25.822,0.845,131.09,0.93,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),195,22,4,25.822,0.860,5.29,0.03,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),676,22,4,25.822,0.862,18.33,0.11,14.000,17.000,28.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1640,22,5,25.822,0.840,44.49,0.33,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1313,22,5,25.822,0.837,35.61,0.27,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1009,22,4,25.822,0.848,27.37,0.19,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,7: Sunday (Su-Su),0: All Day (12am-12am),3537,22,4,25.822,0.852,95.95,0.65,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,7: Sunday (Su-Su),1: Early AM (12am-6am),176,23,4,25.822,0.874,4.78,0.03,13.000,16.000,29.000,33.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,7: Sunday (Su-Su),2: Peak AM (6am-10am),429,22,4,25.822,0.866,11.63,0.07,14.000,17.000,28.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1430,22,4,25.822,0.845,38.78,0.28,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),951,22,4,25.822,0.849,25.80,0.18,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-06,7: Sunday (Su-Su),5: Late PM (7pm-12am),552,22,4,25.822,0.853,14.97,0.10,14.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,0: All Days (M-Su),0: All Day (12am-12am),4674,22,4,26.579,0.827,126.77,1.00,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,0: All Days (M-Su),1: Early AM (12am-6am),137,23,4,26.579,0.854,3.70,0.02,14.000,16.000,28.000,34.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,0: All Days (M-Su),2: Peak AM (6am-10am),807,22,4,26.579,0.834,21.90,0.16,14.000,17.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,0: All Days (M-Su),3: Mid-Day (10am-3pm),1582,22,4,26.579,0.824,42.91,0.34,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,0: All Days (M-Su),4: Peak PM (3pm-7pm),1282,22,4,26.579,0.823,34.76,0.28,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,0: All Days (M-Su),5: Late PM (7pm-12am),866,22,4,26.579,0.828,23.49,0.18,13.000,16.000,28.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,1: Monday (M-M),0: All Day (12am-12am),4856,22,4,26.579,0.826,131.71,1.05,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,1: Monday (M-M),1: Early AM (12am-6am),137,22,4,26.579,0.845,3.73,0.03,14.000,17.000,28.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,1: Monday (M-M),2: Peak AM (6am-10am),874,22,4,26.579,0.831,23.72,0.18,14.000,17.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,1: Monday (M-M),3: Mid-Day (10am-3pm),1650,22,4,26.579,0.821,44.76,0.37,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,1: Monday (M-M),4: Peak PM (3pm-7pm),1345,22,4,26.579,0.822,36.49,0.30,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,1: Monday (M-M),5: Late PM (7pm-12am),849,22,4,26.579,0.830,23.02,0.18,14.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),4896,22,4,26.579,0.824,132.79,1.07,13.000,16.000,27.000,32.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),130,23,4,26.579,0.852,3.52,0.02,14.000,16.000,29.000,34.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),978,22,4,26.579,0.839,26.52,0.19,14.000,17.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1557,22,4,26.579,0.821,42.23,0.35,13.000,16.000,27.000,31.000
"Jun 01, 2024 - Jun 01, 2025",All Vehicles - StL All Vehicles Volume,N/A,Hill,0.027,yes,179,yes,2024-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1383,22,5,26.579,0.813,37.50,0.33,13.000,16.000,27.000,32.000
