Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),309,12,21,19.889,0.606,21.43,0.70,3.000,16.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),227,12,22,19.889,0.583,15.73,0.57,3.000,16.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,3: Wednesday (W-W),5: Late PM (7pm-12am),156,12,20,19.889,0.615,10.79,0.34,4.000,18.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,4: Thursday (Th-Th),0: All Day (12am-12am),878,11,22,19.889,0.575,60.90,2.26,3.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,4: Thursday (Th-Th),1: Early AM (12am-6am),29,12,22,19.889,0.583,2.00,0.07,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),129,11,23,19.889,0.538,8.94,0.39,4.000,17.000,23.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),315,11,22,19.889,0.574,21.89,0.82,3.000,16.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),287,12,22,19.889,0.578,19.89,0.73,3.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),118,12,21,19.889,0.610,8.17,0.26,3.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2021-01,5: Friday (F-F),0: All Day (12am-12am),807,11,22,19.889,0.573,56.00,2.10,3.000,17.000,20.000
