Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,5: Friday (F-F),3: Mid-Day (10am-3pm),178,14,11,21.127,0.665,7.38,0.18,4.000,19.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,5: Friday (F-F),4: Peak PM (3pm-7pm),182,14,10,21.127,0.680,7.53,0.17,4.000,18.000,27.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,5: Friday (F-F),5: Late PM (7pm-12am),108,21,7,21.127,0.982,4.49,0.00,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),304,15,10,21.127,0.719,12.62,0.23,8.000,18.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),32,17,9,21.127,0.808,1.31,0.01,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),39,15,10,21.127,0.726,1.62,0.03,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),65,17,9,21.127,0.808,2.69,0.03,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),87,15,10,21.127,0.695,3.61,0.08,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),82,13,11,21.127,0.635,3.39,0.09,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,7: Sunday (Su-Su),0: All Day (12am-12am),234,18,8,21.127,0.837,9.71,0.09,6.000,25.000,33.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,7: Sunday (Su-Su),1: Early AM (12am-6am),55,18,8,21.127,0.844,2.27,0.02,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),26,17,9,21.127,0.801,1.08,0.01,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),66,22,7,21.127,1.000,2.75,0.00,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),49,15,10,21.127,0.733,2.02,0.03,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),38,14,11,21.127,0.662,1.59,0.04,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,0: All Days (M-Su),0: All Day (12am-12am),424,14,10,19.965,0.714,17.57,0.35,5.000,19.000,23.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,0: All Days (M-Su),1: Early AM (12am-6am),22,14,11,19.965,0.708,0.90,0.02,6.000,12.000,12.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,0: All Days (M-Su),2: Peak AM (6am-10am),79,15,10,19.965,0.776,3.28,0.05,7.000,21.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,0: All Days (M-Su),3: Mid-Day (10am-3pm),133,14,11,19.965,0.712,5.51,0.11,5.000,20.000,23.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,0: All Days (M-Su),4: Peak PM (3pm-7pm),103,14,11,19.965,0.684,4.26,0.10,3.000,18.000,23.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,0: All Days (M-Su),5: Late PM (7pm-12am),87,14,11,19.965,0.704,3.62,0.08,5.000,18.000,22.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,1: Monday (M-M),0: All Day (12am-12am),525,15,10,19.965,0.748,21.78,0.37,5.000,19.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,1: Monday (M-M),1: Early AM (12am-6am),11,N/A,N/A,N/A,N/A,0.46,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,1: Monday (M-M),2: Peak AM (6am-10am),99,18,8,19.965,0.895,4.12,0.02,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,1: Monday (M-M),3: Mid-Day (10am-3pm),158,13,11,19.965,0.668,6.57,0.16,5.000,19.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,1: Monday (M-M),4: Peak PM (3pm-7pm),109,15,10,19.965,0.764,4.52,0.07,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,1: Monday (M-M),5: Late PM (7pm-12am),147,15,10,19.965,0.728,6.11,0.11,7.000,18.000,33.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,2: Tuesday (Tu-Tu),0: All Day (12am-12am),457,15,10,19.965,0.744,18.95,0.33,6.000,20.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),13,N/A,N/A,N/A,N/A,0.52,N/A,N/A,N/A,N/A
