Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,1: Monday (M-M),2: Peak AM (6am-10am),128,13,11,17.091,0.771,5.30,0.09,4.000,17.000,18.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,1: Monday (M-M),3: Mid-Day (10am-3pm),208,13,12,17.091,0.735,8.62,0.18,4.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,1: Monday (M-M),4: Peak PM (3pm-7pm),189,13,11,17.091,0.783,7.83,0.13,6.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,1: Monday (M-M),5: Late PM (7pm-12am),97,14,11,17.091,0.816,4.04,0.05,6.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,2: Tuesday (Tu-Tu),0: All Day (12am-12am),673,14,11,17.091,0.793,27.92,0.43,4.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),26,14,11,17.091,0.798,1.06,0.02,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),81,14,11,17.091,0.813,3.35,0.05,3.000,19.000,25.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),263,13,12,17.091,0.757,10.91,0.20,4.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),221,14,11,17.091,0.817,9.16,0.12,4.000,18.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),83,14,11,17.091,0.824,3.43,0.04,10.000,18.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,3: Wednesday (W-W),0: All Day (12am-12am),655,14,11,17.091,0.802,27.14,0.39,5.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,3: Wednesday (W-W),1: Early AM (12am-6am),22,16,9,17.091,0.940,0.93,0.00,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,3: Wednesday (W-W),2: Peak AM (6am-10am),79,14,10,17.091,0.832,3.27,0.04,6.000,19.000,22.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),222,13,11,17.091,0.787,9.19,0.15,5.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),226,13,11,17.091,0.779,9.38,0.16,5.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,3: Wednesday (W-W),5: Late PM (7pm-12am),106,14,10,17.091,0.832,4.37,0.05,8.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,4: Thursday (Th-Th),0: All Day (12am-12am),556,13,11,17.091,0.780,23.05,0.38,6.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,4: Thursday (Th-Th),1: Early AM (12am-6am),12,16,9,17.091,0.930,0.49,0.00,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),76,13,11,17.091,0.777,3.13,0.05,7.000,19.000,23.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),191,13,11,17.091,0.779,7.90,0.13,6.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),200,13,11,17.091,0.786,8.28,0.13,5.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),78,13,12,17.091,0.750,3.25,0.06,7.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,5: Friday (F-F),0: All Day (12am-12am),922,13,11,17.091,0.785,38.23,0.61,6.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,5: Friday (F-F),1: Early AM (12am-6am),12,12,13,17.091,0.685,0.48,0.01,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,5: Friday (F-F),2: Peak AM (6am-10am),104,14,11,17.091,0.801,4.30,0.06,6.000,18.000,23.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,5: Friday (F-F),3: Mid-Day (10am-3pm),348,14,11,17.091,0.795,14.41,0.22,6.000,17.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,5: Friday (F-F),4: Peak PM (3pm-7pm),300,13,12,17.091,0.747,12.46,0.25,6.000,16.000,17.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,5: Friday (F-F),5: Late PM (7pm-12am),159,14,11,17.091,0.829,6.57,0.08,8.000,17.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,6: Saturday (Sa-Sa),0: All Day (12am-12am),527,14,11,17.091,0.820,21.84,0.28,6.000,18.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,6: Saturday (Sa-Sa),1: Early AM (12am-6am),31,14,11,17.091,0.821,1.29,0.02,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),46,13,11,17.091,0.760,1.89,0.03,5.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),150,14,11,17.091,0.815,6.22,0.08,5.000,18.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),178,14,10,17.091,0.845,7.36,0.08,7.000,19.000,22.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),122,14,11,17.091,0.811,5.08,0.07,5.000,18.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,7: Sunday (Su-Su),0: All Day (12am-12am),397,14,10,17.091,0.844,16.45,0.18,7.000,18.000,22.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,7: Sunday (Su-Su),1: Early AM (12am-6am),19,13,12,17.091,0.757,0.78,0.01,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,7: Sunday (Su-Su),2: Peak AM (6am-10am),43,13,11,17.091,0.787,1.77,0.03,6.000,18.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),154,15,10,17.091,0.850,6.38,0.07,7.000,18.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),95,15,10,17.091,0.858,3.93,0.04,6.000,18.000,26.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-02,7: Sunday (Su-Su),5: Late PM (7pm-12am),86,15,10,17.091,0.864,3.58,0.03,8.000,18.000,23.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-03,0: All Days (M-Su),0: All Day (12am-12am),611,13,11,20.802,0.646,25.34,0.67,5.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-03,0: All Days (M-Su),1: Early AM (12am-6am),18,15,10,20.802,0.708,0.76,0.02,7.000,18.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-03,0: All Days (M-Su),2: Peak AM (6am-10am),72,13,11,20.802,0.632,3.01,0.08,5.000,17.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-03,0: All Days (M-Su),3: Mid-Day (10am-3pm),196,13,11,20.802,0.634,8.13,0.23,5.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-03,0: All Days (M-Su),4: Peak PM (3pm-7pm),201,14,11,20.802,0.651,8.33,0.21,5.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-03,0: All Days (M-Su),5: Late PM (7pm-12am),123,14,11,20.802,0.653,5.11,0.13,6.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2021-03,1: Monday (M-M),0: All Day (12am-12am),677,13,11,20.802,0.642,28.09,0.75,6.000,17.000,20.000
