Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-07,2: Friday (F-F),1: Early AM (12am-6am),55,15,16,22.399,0.674,3.67,0.08,11,21,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-07,2: Friday (F-F),2: Peak AM (6am-10am),280,16,15,22.399,0.693,18.48,0.37,10,21,26
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-07,2: Friday (F-F),3: Mid-Day (10am-3pm),729,16,15,22.399,0.697,48.17,0.93,10,20,25
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-07,2: Friday (F-F),4: Peak PM (3pm-7pm),662,16,15,22.399,0.702,43.73,0.83,11,20,25
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-07,2: Friday (F-F),5: Late PM (7pm-12am),437,16,15,22.399,0.706,28.9,0.54,11,21,25
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-07,3: Weekend (Sa-Su),1: Early AM (12am-6am),112,17,14,22.399,0.743,7.43,0.11,12,22,28
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-07,3: Weekend (Sa-Su),2: Peak AM (6am-10am),109,16,15,22.399,0.706,7.17,0.13,11,21,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-07,3: Weekend (Sa-Su),3: Mid-Day (10am-3pm),553,16,15,22.399,0.715,36.55,0.65,11,21,25
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-07,3: Weekend (Sa-Su),4: Peak PM (3pm-7pm),398,16,15,22.399,0.695,26.34,0.52,11,20,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-07,3: Weekend (Sa-Su),5: Late PM (7pm-12am),326,16,15,22.399,0.706,21.54,0.4,11,21,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,1: Weekday (M-Th),1: Early AM (12am-6am),27,15,16,19.49,0.782,1.8,0.03,11,21,25
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,1: Weekday (M-Th),2: Peak AM (6am-10am),191,14,17,19.49,0.726,12.72,0.25,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,1: Weekday (M-Th),3: Mid-Day (10am-3pm),486,14,17,19.49,0.731,32.4,0.61,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,1: Weekday (M-Th),4: Peak PM (3pm-7pm),498,14,17,19.49,0.711,33.2,0.69,10,17,20
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,1: Weekday (M-Th),5: Late PM (7pm-12am),247,14,17,19.49,0.723,16.48,0.32,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,2: Friday (F-F),1: Early AM (12am-6am),40,15,16,19.49,0.776,2.66,0.04,11,19,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,2: Friday (F-F),2: Peak AM (6am-10am),208,14,17,19.49,0.733,13.86,0.26,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,2: Friday (F-F),3: Mid-Day (10am-3pm),547,14,17,19.49,0.724,36.48,0.71,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,2: Friday (F-F),4: Peak PM (3pm-7pm),522,14,17,19.49,0.704,34.79,0.75,10,17,20
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,2: Friday (F-F),5: Late PM (7pm-12am),373,14,17,19.49,0.718,24.82,0.5,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,3: Weekend (Sa-Su),1: Early AM (12am-6am),93,15,16,19.49,0.765,6.22,0.1,11,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,3: Weekend (Sa-Su),2: Peak AM (6am-10am),88,14,17,19.49,0.733,5.85,0.11,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,3: Weekend (Sa-Su),3: Mid-Day (10am-3pm),455,15,17,19.49,0.745,30.31,0.53,10,18,22
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,3: Weekend (Sa-Su),4: Peak PM (3pm-7pm),314,14,17,19.49,0.729,20.92,0.4,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-07,3: Weekend (Sa-Su),5: Late PM (7pm-12am),261,14,17,19.49,0.736,17.36,0.32,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,1: Weekday (M-Th),1: Early AM (12am-6am),39,18,32,20.952,0.858,6.27,0.05,8,24,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,1: Weekday (M-Th),2: Peak AM (6am-10am),381,18,32,20.952,0.848,60.89,0.52,8,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,1: Weekday (M-Th),3: Mid-Day (10am-3pm),573,18,33,20.952,0.837,91.62,0.85,8,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,1: Weekday (M-Th),4: Peak PM (3pm-7pm),628,18,33,20.952,0.839,100.29,0.92,8,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,1: Weekday (M-Th),5: Late PM (7pm-12am),361,18,32,20.952,0.845,57.69,0.51,9,25,28
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,2: Friday (F-F),1: Early AM (12am-6am),70,19,31,20.952,0.891,11.26,0.07,11,27,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,2: Friday (F-F),2: Peak AM (6am-10am),368,18,32,20.952,0.847,58.78,0.51,9,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,2: Friday (F-F),3: Mid-Day (10am-3pm),668,18,33,20.952,0.842,106.65,0.95,9,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,2: Friday (F-F),4: Peak PM (3pm-7pm),719,17,33,20.952,0.833,114.85,1.1,8,25,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,2: Friday (F-F),5: Late PM (7pm-12am),495,17,34,20.952,0.809,79.06,0.89,8,25,28
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,3: Weekend (Sa-Su),1: Early AM (12am-6am),128,17,34,20.952,0.812,20.44,0.23,7,25,28
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,3: Weekend (Sa-Su),2: Peak AM (6am-10am),144,19,30,20.952,0.902,23.02,0.12,9,27,30
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,3: Weekend (Sa-Su),3: Mid-Day (10am-3pm),565,18,32,20.952,0.849,90.26,0.76,8,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,3: Weekend (Sa-Su),4: Peak PM (3pm-7pm),420,18,32,20.952,0.866,67.17,0.49,8,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-08,3: Weekend (Sa-Su),5: Late PM (7pm-12am),407,17,34,20.952,0.799,65.05,0.78,8,24,28
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,1: Weekday (M-Th),1: Early AM (12am-6am),44,18,18,19.478,0.914,3.92,0.02,13,22,26
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,1: Weekday (M-Th),2: Peak AM (6am-10am),500,13,25,19.478,0.654,44.74,1.22,5,19,22
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,1: Weekday (M-Th),3: Mid-Day (10am-3pm),666,16,20,19.478,0.829,59.59,0.63,12,20,22
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,1: Weekday (M-Th),4: Peak PM (3pm-7pm),820,15,22,19.478,0.766,73.37,1.15,11,19,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,1: Weekday (M-Th),5: Late PM (7pm-12am),416,16,20,19.478,0.841,37.19,0.36,12,20,23
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,2: Friday (F-F),1: Early AM (12am-6am),90,17,19,19.478,0.893,8.09,0.05,12,22,25
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,2: Friday (F-F),2: Peak AM (6am-10am),457,13,24,19.478,0.687,40.9,0.96,6,19,22
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,2: Friday (F-F),3: Mid-Day (10am-3pm),857,16,20,19.478,0.816,76.68,0.89,12,20,22
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,2: Friday (F-F),4: Peak PM (3pm-7pm),982,15,21,19.478,0.774,87.91,1.32,11,20,22
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,2: Friday (F-F),5: Late PM (7pm-12am),552,16,20,19.478,0.83,49.44,0.52,12,20,23
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,3: Weekend (Sa-Su),1: Early AM (12am-6am),141,17,19,19.478,0.865,12.63,0.1,10,21,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,3: Weekend (Sa-Su),2: Peak AM (6am-10am),179,17,19,19.478,0.857,16,0.14,13,20,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,3: Weekend (Sa-Su),3: Mid-Day (10am-3pm),639,16,20,19.478,0.845,57.22,0.54,13,20,22
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,3: Weekend (Sa-Su),4: Peak PM (3pm-7pm),488,17,19,19.478,0.871,43.68,0.33,13,21,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-08,3: Weekend (Sa-Su),5: Late PM (7pm-12am),461,17,20,19.478,0.848,41.26,0.38,12,21,23
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,1: Weekday (M-Th),1: Early AM (12am-6am),38,16,15,18.723,0.863,2.52,0.02,12,20,23
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,1: Weekday (M-Th),2: Peak AM (6am-10am),510,13,19,18.723,0.669,33.71,0.89,5,19,23
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,1: Weekday (M-Th),3: Mid-Day (10am-3pm),712,15,16,18.723,0.815,47.09,0.57,10,20,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,1: Weekday (M-Th),4: Peak PM (3pm-7pm),888,15,16,18.723,0.779,58.7,0.89,9,19,23
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,1: Weekday (M-Th),5: Late PM (7pm-12am),358,16,15,18.723,0.832,23.66,0.26,10,20,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,2: Friday (F-F),1: Early AM (12am-6am),54,16,15,18.723,0.846,3.55,0.03,10,19,26
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,2: Friday (F-F),2: Peak AM (6am-10am),480,13,19,18.723,0.674,31.73,0.82,5,18,22
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,2: Friday (F-F),3: Mid-Day (10am-3pm),831,15,16,18.723,0.804,54.9,0.71,10,20,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,2: Friday (F-F),4: Peak PM (3pm-7pm),984,14,17,18.723,0.745,65.04,1.19,9,19,22
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,2: Friday (F-F),5: Late PM (7pm-12am),525,15,16,18.723,0.815,34.71,0.42,10,20,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,3: Weekend (Sa-Su),1: Early AM (12am-6am),121,16,15,18.723,0.866,7.97,0.07,11,21,25
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,3: Weekend (Sa-Su),2: Peak AM (6am-10am),147,15,15,18.723,0.823,9.69,0.11,10,20,25
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,3: Weekend (Sa-Su),3: Mid-Day (10am-3pm),552,16,15,18.723,0.844,36.48,0.36,11,20,25
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,3: Weekend (Sa-Su),4: Peak PM (3pm-7pm),405,16,15,18.723,0.856,26.78,0.24,11,21,25
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2022-08,3: Weekend (Sa-Su),5: Late PM (7pm-12am),381,16,15,18.723,0.837,25.21,0.26,11,21,24
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,1: Weekday (M-Th),1: Early AM (12am-6am),33,15,16,17.036,0.869,2.19,0.02,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,1: Weekday (M-Th),2: Peak AM (6am-10am),279,13,19,17.036,0.752,18.58,0.36,8,17,20
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,1: Weekday (M-Th),3: Mid-Day (10am-3pm),500,14,17,17.036,0.819,33.3,0.43,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,1: Weekday (M-Th),4: Peak PM (3pm-7pm),640,13,18,17.036,0.775,42.67,0.73,9,17,19
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,1: Weekday (M-Th),5: Late PM (7pm-12am),263,14,17,17.036,0.82,17.5,0.23,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,2: Friday (F-F),1: Early AM (12am-6am),33,15,16,17.036,0.867,2.17,0.02,11,18,20
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,2: Friday (F-F),2: Peak AM (6am-10am),303,13,18,17.036,0.776,20.19,0.34,9,18,20
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,2: Friday (F-F),3: Mid-Day (10am-3pm),640,14,17,17.036,0.82,42.67,0.55,10,18,20
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,2: Friday (F-F),4: Peak PM (3pm-7pm),700,13,18,17.036,0.782,46.67,0.76,9,17,20
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,2: Friday (F-F),5: Late PM (7pm-12am),377,14,17,17.036,0.841,25.1,0.28,10,18,20
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,3: Weekend (Sa-Su),1: Early AM (12am-6am),95,15,16,17.036,0.875,6.31,0.05,11,19,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,3: Weekend (Sa-Su),2: Peak AM (6am-10am),84,14,17,17.036,0.819,5.63,0.07,10,18,20
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,3: Weekend (Sa-Su),3: Mid-Day (10am-3pm),434,14,17,17.036,0.842,28.94,0.32,10,18,22
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,3: Weekend (Sa-Su),4: Peak PM (3pm-7pm),336,15,16,17.036,0.858,22.41,0.22,11,18,22
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2022-08,3: Weekend (Sa-Su),5: Late PM (7pm-12am),310,14,17,17.036,0.835,20.65,0.24,10,18,21
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,1: Weekday (M-Th),1: Early AM (12am-6am),40,18,31,22.401,0.821,6.41,0.06,9,24,27
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,1: Weekday (M-Th),2: Peak AM (6am-10am),410,18,32,22.401,0.8,65.49,0.73,8,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,1: Weekday (M-Th),3: Mid-Day (10am-3pm),591,18,33,22.401,0.785,94.47,1.15,8,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,1: Weekday (M-Th),4: Peak PM (3pm-7pm),713,17,33,22.401,0.778,113.97,1.45,8,25,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,1: Weekday (M-Th),5: Late PM (7pm-12am),442,17,34,22.401,0.756,70.65,1.02,8,25,28
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,2: Friday (F-F),1: Early AM (12am-6am),82,18,32,22.401,0.814,13.1,0.13,9,25,27
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,2: Friday (F-F),2: Peak AM (6am-10am),381,18,32,22.401,0.794,60.92,0.71,8,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,2: Friday (F-F),3: Mid-Day (10am-3pm),696,18,32,22.401,0.798,111.28,1.26,9,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,2: Friday (F-F),4: Peak PM (3pm-7pm),695,17,33,22.401,0.772,111.07,1.46,8,25,28
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,2: Friday (F-F),5: Late PM (7pm-12am),455,16,35,22.401,0.733,72.68,1.18,8,24,27
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,3: Weekend (Sa-Su),1: Early AM (12am-6am),144,17,34,22.401,0.751,23.08,0.34,8,25,28
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,3: Weekend (Sa-Su),2: Peak AM (6am-10am),154,19,30,22.401,0.854,24.57,0.19,9,27,30
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,3: Weekend (Sa-Su),3: Mid-Day (10am-3pm),598,18,32,22.401,0.797,95.53,1.09,9,26,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,3: Weekend (Sa-Su),4: Peak PM (3pm-7pm),502,16,35,22.401,0.725,80.21,1.36,5,25,29
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2022-09,3: Weekend (Sa-Su),5: Late PM (7pm-12am),421,17,34,22.401,0.747,67.27,1.02,8,24,28
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-09,1: Weekday (M-Th),1: Early AM (12am-6am),43,18,18,20.226,0.895,3.86,0.02,13,23,27
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 136915189 / 1,0.089,yes,144,yes,2022-09,1: Weekday (M-Th),2: Peak AM (6am-10am),560,12,27,20.226,0.586,50.08,1.75,4,18,21
