Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,4: Thursday (Th-Th),1: Early AM (12am-6am),84,15,22.796,0.663,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,4: Thursday (Th-Th),2: Peak AM (6am-10am),129,17,22.796,0.735,11.000,11.000,18.000,19.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),276,15,22.796,0.665,3.000,11.000,21.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),257,13,22.796,0.592,2.000,5.000,20.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,4: Thursday (Th-Th),5: Late PM (7pm-12am),392,15,22.796,0.667,1.000,4.000,20.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,5: Friday (F-F),0: All Day (12am-12am),1195,15,22.796,0.641,2.000,5.000,21.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,5: Friday (F-F),1: Early AM (12am-6am),64,10,22.796,0.436,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,5: Friday (F-F),2: Peak AM (6am-10am),180,14,22.796,0.636,6.000,6.000,21.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,5: Friday (F-F),3: Mid-Day (10am-3pm),264,14,22.796,0.626,1.000,4.000,21.000,28.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,5: Friday (F-F),4: Peak PM (3pm-7pm),341,15,22.796,0.665,4.000,8.000,19.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,5: Friday (F-F),5: Late PM (7pm-12am),347,15,22.796,0.671,2.000,4.000,21.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),757,16,22.796,0.703,3.000,7.000,21.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),56,21,22.796,0.902,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),48,12,22.796,0.548,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),212,18,22.796,0.795,4.000,12.000,21.000,29.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),245,16,22.796,0.717,4.000,7.000,22.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),197,13,22.796,0.570,2.000,6.000,19.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,7: Sunday (Su-Su),0: All Day (12am-12am),657,14,22.796,0.607,2.000,3.000,19.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,7: Sunday (Su-Su),1: Early AM (12am-6am),63,15,22.796,0.653,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,7: Sunday (Su-Su),2: Peak AM (6am-10am),63,16,22.796,0.696,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),178,17,22.796,0.739,2.000,7.000,22.000,57.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),189,12,22.796,0.528,1.000,2.000,19.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-06,7: Sunday (Su-Su),5: Late PM (7pm-12am),163,11,22.796,0.501,2.000,3.000,17.000,18.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,0: All Days (M-Su),0: All Day (12am-12am),908,15,22.908,0.641,3.000,6.000,20.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,0: All Days (M-Su),1: Early AM (12am-6am),53,15,22.908,0.638,3.000,8.000,19.000,19.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,0: All Days (M-Su),2: Peak AM (6am-10am),81,17,22.908,0.752,3.000,6.000,20.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,0: All Days (M-Su),3: Mid-Day (10am-3pm),248,16,22.908,0.707,3.000,8.000,21.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,0: All Days (M-Su),4: Peak PM (3pm-7pm),271,13,22.908,0.582,2.000,4.000,19.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,0: All Days (M-Su),5: Late PM (7pm-12am),255,14,22.908,0.605,3.000,6.000,19.000,22.000
