Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,East 77th Street / 165899762 / 1,0.126,yes,90,yes,2019-03,1: Weekday (M-Th),0: All Day (12am-12am),492,16,29,34.749,0.458,62.04,2.12,3.000,22.000,27.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,East 77th Street / 165899762 / 1,0.126,yes,90,yes,2019-03,1: Weekday (M-Th),1: Early AM (12am-6am),21,15,31,34.749,0.426,2.66,0.10,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,East 77th Street / 165899762 / 1,0.126,yes,90,yes,2019-03,1: Weekday (M-Th),2: Peak AM (6am-10am),135,17,27,34.749,0.478,17.09,0.54,2.000,22.000,25.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,East 77th Street / 165899762 / 1,0.126,yes,90,yes,2019-03,1: Weekday (M-Th),3: Mid-Day (10am-3pm),96,16,28,34.749,0.464,12.14,0.40,5.000,25.000,27.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,East 77th Street / 165899762 / 1,0.126,yes,90,yes,2019-03,1: Weekday (M-Th),4: Peak PM (3pm-7pm),137,16,28,34.749,0.461,17.29,0.58,3.000,23.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,East 77th Street / 165899762 / 1,0.126,yes,90,yes,2019-03,1: Weekday (M-Th),5: Late PM (7pm-12am),102,15,31,34.749,0.425,12.86,0.50,3.000,20.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,East 77th Street / 165899762 / 1,0.126,yes,90,yes,2019-03,2: Weekend (Sa-Su),0: All Day (12am-12am),189,16,28,34.749,0.460,23.85,0.81,4.000,21.000,33.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,East 77th Street / 165899762 / 1,0.126,yes,90,yes,2019-03,2: Weekend (Sa-Su),1: Early AM (12am-6am),26,16,28,34.749,0.460,3.29,0.11,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,East 77th Street / 165899762 / 1,0.126,yes,90,yes,2019-03,2: Weekend (Sa-Su),2: Peak AM (6am-10am),21,17,27,34.749,0.475,2.69,0.09,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,East 77th Street / 165899762 / 1,0.126,yes,90,yes,2019-03,2: Weekend (Sa-Su),3: Mid-Day (10am-3pm),48,16,28,34.749,0.468,6.07,0.20,3.000,19.000,23.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,East 77th Street / 165899762 / 1,0.126,yes,90,yes,2019-03,2: Weekend (Sa-Su),4: Peak PM (3pm-7pm),41,16,28,34.749,0.464,5.21,0.17,5.000,24.000,55.000
