Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,4: Thursday (Th-Th),1: Early AM (12am-6am),18,19,19.880,0.940,N/A,N/A,N/A,N/A
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),50,18,19.880,0.883,1.000,6.000,24.000,31.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),127,19,19.880,0.973,8.000,10.000,26.000,49.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),140,17,19.880,0.865,5.000,8.000,27.000,34.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),101,16,19.880,0.805,2.000,5.000,23.000,31.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,5: Friday (F-F),0: All Day (12am-12am),512,17,19.880,0.871,2.000,9.000,25.000,32.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,5: Friday (F-F),1: Early AM (12am-6am),20,14,19.880,0.708,N/A,N/A,N/A,N/A
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,5: Friday (F-F),2: Peak AM (6am-10am),74,15,19.880,0.730,2.000,7.000,21.000,27.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,5: Friday (F-F),3: Mid-Day (10am-3pm),149,20,19.880,1.000,6.000,12.000,29.000,36.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,5: Friday (F-F),4: Peak PM (3pm-7pm),149,17,19.880,0.835,2.000,8.000,22.000,29.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,5: Friday (F-F),5: Late PM (7pm-12am),120,17,19.880,0.836,3.000,10.000,24.000,32.000
"Jan 01, 2022 - Feb 01, 2022",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,no,2022-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),310,16,19.880,0.829,4.000,9.000,24.000,31.000
