Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),102,19,5,34.500,0.555,2.74,0.06,5.000,11.000,26.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,3: Wednesday (W-W),5: Late PM (7pm-12am),47,20,5,34.500,0.584,1.28,0.03,3.000,3.000,28.000,46.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,4: Thursday (Th-Th),0: All Day (12am-12am),401,20,5,34.500,0.567,10.82,0.24,7.000,11.000,25.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,4: Thursday (Th-Th),1: Early AM (12am-6am),11,16,6,34.500,0.467,0.29,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),63,18,5,34.500,0.521,1.69,0.05,8.000,11.000,24.000,27.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),128,19,5,34.500,0.560,3.47,0.08,6.000,12.000,24.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),137,20,5,34.500,0.588,3.71,0.08,9.000,13.000,26.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),62,21,5,34.500,0.599,1.67,0.03,8.000,14.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,5: Friday (F-F),0: All Day (12am-12am),449,19,5,34.500,0.549,12.14,0.29,5.000,11.000,26.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,5: Friday (F-F),1: Early AM (12am-6am),5,N/A,N/A,N/A,N/A,0.14,N/A,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,5: Friday (F-F),2: Peak AM (6am-10am),54,20,5,34.500,0.567,1.46,0.03,6.000,13.000,25.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,5: Friday (F-F),3: Mid-Day (10am-3pm),176,18,5,34.500,0.529,4.76,0.12,3.000,11.000,25.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,5: Friday (F-F),4: Peak PM (3pm-7pm),130,19,5,34.500,0.554,3.52,0.08,4.000,12.000,25.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-01,5: Friday (F-F),5: Late PM (7pm-12am),84,20,5,34.500,0.566,2.26,0.05,3.000,11.000,26.000,29.000
