Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),139,18,14,32.359,0.556,9.87,0.24,1.000,25.000,30.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),116,20,13,32.359,0.623,8.21,0.15,3.000,27.000,31.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,3: Wednesday (W-W),5: Late PM (7pm-12am),43,22,12,32.359,0.679,3.07,0.04,14.000,27.000,29.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,4: Thursday (Th-Th),0: All Day (12am-12am),371,20,13,32.359,0.623,26.34,0.49,2.000,27.000,32.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),55,22,12,32.359,0.670,3.93,0.06,3.000,28.000,35.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),140,18,14,32.359,0.561,9.92,0.24,1.000,26.000,29.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),103,21,12,32.359,0.639,7.30,0.13,3.000,28.000,31.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),70,22,12,32.359,0.687,4.99,0.07,1.000,31.000,38.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,5: Friday (F-F),0: All Day (12am-12am),376,20,13,32.359,0.628,26.74,0.49,7.000,28.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,5: Friday (F-F),1: Early AM (12am-6am),4,N/A,N/A,N/A,N/A,0.30,N/A,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,5: Friday (F-F),2: Peak AM (6am-10am),44,23,11,32.359,0.698,3.12,0.04,13.000,26.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,5: Friday (F-F),3: Mid-Day (10am-3pm),151,19,14,32.359,0.580,10.73,0.24,3.000,28.000,35.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,5: Friday (F-F),4: Peak PM (3pm-7pm),101,20,13,32.359,0.629,7.20,0.13,10.000,27.000,31.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,5: Friday (F-F),5: Late PM (7pm-12am),76,22,11,32.359,0.688,5.39,0.08,10.000,29.000,38.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),268,20,13,32.359,0.617,19.08,0.37,5.000,27.000,33.000
