Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),307,10,26,21.127,0.451,21.29,1.23,3.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,3: Wednesday (W-W),5: Late PM (7pm-12am),143,12,21,21.127,0.564,9.93,0.36,3.000,17.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,4: Thursday (Th-Th),0: All Day (12am-12am),825,12,21,21.127,0.571,57.24,2.03,3.000,19.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,4: Thursday (Th-Th),1: Early AM (12am-6am),27,N/A,N/A,N/A,N/A,1.89,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),191,12,20,21.127,0.584,13.25,0.45,4.000,19.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),293,12,21,21.127,0.559,20.34,0.76,4.000,19.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),211,11,22,21.127,0.530,14.67,0.62,2.000,19.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),102,13,19,21.127,0.636,7.10,0.19,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,5: Friday (F-F),0: All Day (12am-12am),920,13,19,21.127,0.628,63.87,1.79,3.000,18.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,5: Friday (F-F),1: Early AM (12am-6am),68,14,18,21.127,0.669,4.73,0.11,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,5: Friday (F-F),2: Peak AM (6am-10am),128,11,23,21.127,0.512,8.87,0.40,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,5: Friday (F-F),3: Mid-Day (10am-3pm),273,12,21,21.127,0.565,18.92,0.69,3.000,18.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,5: Friday (F-F),4: Peak PM (3pm-7pm),273,12,21,21.127,0.560,18.92,0.70,3.000,16.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,5: Friday (F-F),5: Late PM (7pm-12am),179,19,13,21.127,0.897,12.42,0.07,4.000,21.000,22.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),376,14,18,21.127,0.640,26.13,0.70,3.000,18.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),48,14,18,21.127,0.670,3.35,0.08,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),34,15,17,21.127,0.692,2.34,0.05,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),77,15,17,21.127,0.713,5.36,0.10,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),101,13,19,21.127,0.620,7.03,0.20,3.000,18.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),116,12,20,21.127,0.581,8.04,0.27,8.000,18.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,7: Sunday (Su-Su),0: All Day (12am-12am),285,16,16,21.127,0.752,19.76,0.31,5.000,22.000,33.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,7: Sunday (Su-Su),1: Early AM (12am-6am),63,16,15,21.127,0.781,4.35,0.06,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),34,14,17,21.127,0.681,2.34,0.05,N/A,N/A,N/A
