Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),241,15,35,16.917,0.867,34.47,0.31,2.000,23.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),277,14,37,16.917,0.832,39.59,0.47,2.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,3: Wednesday (W-W),5: Late PM (7pm-12am),256,14,38,16.917,0.803,36.57,0.53,2.000,20.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,4: Thursday (Th-Th),0: All Day (12am-12am),972,15,35,16.917,0.872,138.98,1.20,2.000,22.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,4: Thursday (Th-Th),1: Early AM (12am-6am),49,15,35,16.917,0.878,7.02,0.06,6.000,22.000,28.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),97,17,31,16.917,0.979,13.87,0.02,4.000,24.000,32.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),251,15,34,16.917,0.902,35.82,0.23,2.000,23.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),268,14,36,16.917,0.852,38.27,0.39,2.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),308,14,37,16.917,0.831,43.99,0.53,2.000,22.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,5: Friday (F-F),0: All Day (12am-12am),1177,14,36,16.917,0.853,168.29,1.72,2.000,22.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,5: Friday (F-F),1: Early AM (12am-6am),82,15,34,16.917,0.905,11.67,0.07,3.000,22.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,5: Friday (F-F),2: Peak AM (6am-10am),101,15,34,16.917,0.897,14.47,0.10,3.000,23.000,29.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,5: Friday (F-F),3: Mid-Day (10am-3pm),321,15,34,16.917,0.890,45.96,0.34,2.000,23.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,5: Friday (F-F),4: Peak PM (3pm-7pm),291,15,35,16.917,0.860,41.66,0.40,2.000,22.000,28.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,5: Friday (F-F),5: Late PM (7pm-12am),381,13,38,16.917,0.793,54.52,0.84,2.000,20.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),819,15,35,16.917,0.880,117.08,0.95,2.000,22.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),82,15,34,16.917,0.902,11.78,0.08,2.000,22.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),56,15,34,16.917,0.906,7.96,0.05,3.000,23.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),241,16,32,16.917,0.943,34.42,0.12,3.000,23.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),207,14,36,16.917,0.856,29.60,0.30,2.000,22.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),233,14,37,16.917,0.822,33.32,0.43,2.000,20.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,7: Sunday (Su-Su),0: All Day (12am-12am),744,14,36,16.917,0.855,106.41,1.07,2.000,22.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,7: Sunday (Su-Su),1: Early AM (12am-6am),69,14,36,16.917,0.844,9.91,0.11,2.000,21.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),36,16,33,16.917,0.925,5.09,0.02,4.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),217,15,33,16.917,0.912,31.02,0.18,3.000,23.000,28.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),222,14,36,16.917,0.844,31.77,0.35,2.000,21.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2022-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),200,13,38,16.917,0.797,28.62,0.43,2.000,20.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,0: All Days (M-Su),0: All Day (12am-12am),884,14,31,17.635,0.820,111.46,1.39,4.000,20.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,0: All Days (M-Su),1: Early AM (12am-6am),61,14,33,17.635,0.776,7.71,0.13,4.000,19.000,22.000
