Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),264,19,26,36.156,0.537,36.73,0.88,3.000,25.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),308,20,25,36.156,0.564,42.86,0.92,11.000,26.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,3: Wednesday (W-W),5: Late PM (7pm-12am),149,19,26,36.156,0.532,20.73,0.50,12.000,23.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,4: Thursday (Th-Th),0: All Day (12am-12am),819,20,25,36.156,0.555,114.06,2.53,8.000,26.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,4: Thursday (Th-Th),1: Early AM (12am-6am),6,N/A,N/A,N/A,N/A,0.86,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),111,21,23,36.156,0.594,15.52,0.29,11.000,26.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),249,20,25,36.156,0.565,34.63,0.74,7.000,27.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),283,20,25,36.156,0.564,39.37,0.84,7.000,26.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),170,18,28,36.156,0.501,23.68,0.65,9.000,25.000,26.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,5: Friday (F-F),0: All Day (12am-12am),1186,21,24,36.156,0.570,165.14,3.45,10.000,26.000,28.000
