Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),186,18,28,19.749,0.918,25.94,0.12,5.000,25.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),125,17,29,19.749,0.880,17.46,0.12,6.000,25.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,3: Wednesday (W-W),5: Late PM (7pm-12am),98,16,31,19.749,0.822,13.62,0.15,5.000,24.000,26.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,4: Thursday (Th-Th),0: All Day (12am-12am),505,18,28,19.749,0.894,70.31,0.42,6.000,24.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,4: Thursday (Th-Th),1: Early AM (12am-6am),16,10,50,19.749,0.507,2.22,0.11,N/A,N/A,N/A
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),75,19,26,19.749,0.980,10.42,0.01,9.000,25.000,30.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),165,18,28,19.749,0.922,23.02,0.10,6.000,25.000,29.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),145,18,28,19.749,0.896,20.14,0.12,7.000,25.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),104,17,30,19.749,0.845,14.51,0.14,7.000,23.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,5: Friday (F-F),0: All Day (12am-12am),545,18,28,19.749,0.917,75.89,0.35,6.000,25.000,28.000
