Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,3: Wednesday (W-W),2: Peak AM (6am-10am),954,22,4,32.404,0.689,25.25,0.35,6.000,31.000,35.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1632,25,4,32.404,0.780,43.21,0.38,13.000,32.000,36.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1666,23,4,32.404,0.701,44.10,0.58,6.000,31.000,35.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,3: Wednesday (W-W),5: Late PM (7pm-12am),805,28,3,32.404,0.852,21.32,0.11,18.000,34.000,38.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,4: Thursday (Th-Th),0: All Day (12am-12am),5499,24,4,32.404,0.753,145.56,1.47,10.000,32.000,36.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,4: Thursday (Th-Th),1: Early AM (12am-6am),143,28,3,32.404,0.853,3.79,0.02,15.000,36.000,39.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),1012,22,4,32.404,0.667,26.80,0.41,6.000,31.000,36.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1693,25,4,32.404,0.780,44.82,0.39,13.000,32.000,36.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1824,23,4,32.404,0.724,48.29,0.57,7.000,31.000,35.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),826,28,3,32.404,0.852,21.86,0.12,17.000,34.000,38.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,5: Friday (F-F),0: All Day (12am-12am),6222,24,4,32.404,0.735,164.70,1.83,9.000,32.000,36.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,5: Friday (F-F),1: Early AM (12am-6am),99,29,3,32.404,0.909,2.61,0.01,16.000,36.000,41.000
