Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),222,18,4,22.184,0.813,4.86,0.05,8.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,3: Wednesday (W-W),5: Late PM (7pm-12am),73,18,4,22.184,0.828,1.60,0.02,10.000,13.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,4: Thursday (Th-Th),0: All Day (12am-12am),755,19,4,22.184,0.835,16.53,0.15,9.000,12.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,4: Thursday (Th-Th),1: Early AM (12am-6am),15,18,4,22.184,0.826,0.32,0.00,N/A,N/A,N/A,N/A
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),147,19,4,22.184,0.839,3.21,0.03,9.000,12.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),242,19,4,22.184,0.849,5.31,0.04,8.000,12.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),237,18,4,22.184,0.818,5.20,0.05,9.000,13.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),114,19,4,22.184,0.836,2.49,0.02,8.000,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,5: Friday (F-F),0: All Day (12am-12am),857,18,4,22.184,0.817,18.79,0.19,8.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,5: Friday (F-F),1: Early AM (12am-6am),17,18,4,22.184,0.817,0.37,0.00,N/A,N/A,N/A,N/A
