Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,0: All Days (M-Su),1: Early AM (12am-6am),26,21,4,30.272,0.695,0.56,0.01,7.000,13.000,27.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,0: All Days (M-Su),2: Peak AM (6am-10am),92,22,4,30.272,0.725,2.02,0.03,9.000,14.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,0: All Days (M-Su),3: Mid-Day (10am-3pm),255,22,4,30.272,0.714,5.60,0.07,8.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,0: All Days (M-Su),4: Peak PM (3pm-7pm),210,22,4,30.272,0.718,4.61,0.06,9.000,13.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,0: All Days (M-Su),5: Late PM (7pm-12am),123,21,4,30.272,0.701,2.69,0.04,8.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,1: Monday (M-M),0: All Day (12am-12am),717,21,4,30.272,0.709,15.71,0.21,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,1: Monday (M-M),1: Early AM (12am-6am),23,23,3,30.272,0.766,0.51,0.01,13.000,15.000,26.000,28.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,1: Monday (M-M),2: Peak AM (6am-10am),109,22,4,30.272,0.717,2.40,0.03,8.000,13.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,1: Monday (M-M),3: Mid-Day (10am-3pm),277,21,4,30.272,0.703,6.08,0.08,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,1: Monday (M-M),4: Peak PM (3pm-7pm),204,21,4,30.272,0.707,4.48,0.06,10.000,14.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,1: Monday (M-M),5: Late PM (7pm-12am),102,21,4,30.272,0.709,2.25,0.03,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,2: Tuesday (Tu-Tu),0: All Day (12am-12am),657,21,4,30.272,0.696,14.39,0.21,9.000,13.000,29.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),25,20,4,30.272,0.658,0.55,0.01,5.000,12.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),98,22,4,30.272,0.732,2.16,0.03,11.000,14.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),228,22,4,30.272,0.711,4.99,0.07,7.000,12.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),184,20,4,30.272,0.665,4.04,0.07,8.000,12.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),121,21,4,30.272,0.694,2.65,0.04,9.000,13.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,3: Wednesday (W-W),0: All Day (12am-12am),695,22,4,30.272,0.712,15.23,0.20,8.000,13.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,3: Wednesday (W-W),1: Early AM (12am-6am),12,18,4,30.272,0.583,0.27,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,3: Wednesday (W-W),2: Peak AM (6am-10am),110,22,4,30.272,0.723,2.42,0.03,8.000,14.000,29.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,3: Wednesday (W-W),3: Mid-Day (10am-3pm),289,22,4,30.272,0.713,6.34,0.08,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,3: Wednesday (W-W),4: Peak PM (3pm-7pm),187,22,4,30.272,0.728,4.10,0.05,11.000,14.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,3: Wednesday (W-W),5: Late PM (7pm-12am),96,21,4,30.272,0.680,2.11,0.03,4.000,11.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,4: Thursday (Th-Th),0: All Day (12am-12am),697,22,4,30.272,0.719,15.28,0.20,9.000,14.000,28.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,4: Thursday (Th-Th),1: Early AM (12am-6am),23,20,4,30.272,0.663,0.51,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,4: Thursday (Th-Th),2: Peak AM (6am-10am),97,22,4,30.272,0.725,2.12,0.03,9.000,14.000,30.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),239,22,4,30.272,0.722,5.24,0.07,9.000,13.000,28.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),219,23,3,30.272,0.748,4.80,0.05,11.000,14.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,4: Thursday (Th-Th),5: Late PM (7pm-12am),120,20,4,30.272,0.669,2.62,0.04,8.000,12.000,27.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,5: Friday (F-F),0: All Day (12am-12am),841,21,4,30.272,0.707,18.44,0.25,8.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,5: Friday (F-F),1: Early AM (12am-6am),26,22,4,30.272,0.716,0.56,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,5: Friday (F-F),2: Peak AM (6am-10am),84,21,4,30.272,0.681,1.84,0.03,5.000,13.000,27.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,5: Friday (F-F),3: Mid-Day (10am-3pm),265,22,4,30.272,0.717,5.81,0.08,5.000,12.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,5: Friday (F-F),4: Peak PM (3pm-7pm),309,22,4,30.272,0.714,6.77,0.09,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,5: Friday (F-F),5: Late PM (7pm-12am),158,21,4,30.272,0.691,3.46,0.05,4.000,12.000,26.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,6: Saturday (Sa-Sa),0: All Day (12am-12am),686,22,4,30.272,0.735,15.02,0.18,8.000,14.000,29.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,6: Saturday (Sa-Sa),1: Early AM (12am-6am),39,21,4,30.272,0.707,0.86,0.01,13.000,14.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),68,22,4,30.272,0.726,1.49,0.02,8.000,14.000,29.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),208,22,4,30.272,0.720,4.56,0.06,8.000,13.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),221,22,4,30.272,0.738,4.84,0.06,7.000,13.000,29.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),149,23,3,30.272,0.762,3.27,0.03,11.000,14.000,29.000,37.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,7: Sunday (Su-Su),0: All Day (12am-12am),664,22,4,30.272,0.717,14.55,0.19,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,7: Sunday (Su-Su),1: Early AM (12am-6am),35,21,4,30.272,0.705,0.77,0.01,13.000,15.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,7: Sunday (Su-Su),2: Peak AM (6am-10am),70,23,3,30.272,0.773,1.53,0.01,12.000,15.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),274,22,4,30.272,0.713,5.99,0.08,9.000,14.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),161,22,4,30.272,0.729,3.52,0.04,8.000,13.000,29.000,37.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-03,7: Sunday (Su-Su),5: Late PM (7pm-12am),125,21,4,30.272,0.683,2.73,0.04,7.000,12.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,0: All Days (M-Su),0: All Day (12am-12am),808,21,4,28.149,0.758,17.70,0.20,8.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,0: All Days (M-Su),1: Early AM (12am-6am),26,22,4,28.149,0.786,0.58,0.01,12.000,14.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,0: All Days (M-Su),2: Peak AM (6am-10am),119,22,4,28.149,0.775,2.61,0.03,9.000,14.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,0: All Days (M-Su),3: Mid-Day (10am-3pm),317,21,4,28.149,0.743,6.94,0.09,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,0: All Days (M-Su),4: Peak PM (3pm-7pm),221,22,4,28.149,0.767,4.83,0.05,9.000,13.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,0: All Days (M-Su),5: Late PM (7pm-12am),125,21,4,28.149,0.757,2.73,0.03,8.000,13.000,28.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,1: Monday (M-M),0: All Day (12am-12am),865,21,4,28.149,0.757,18.95,0.22,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,1: Monday (M-M),1: Early AM (12am-6am),25,22,4,28.149,0.782,0.54,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,1: Monday (M-M),2: Peak AM (6am-10am),145,22,4,28.149,0.781,3.17,0.03,9.000,14.000,29.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,1: Monday (M-M),3: Mid-Day (10am-3pm),348,21,4,28.149,0.745,7.62,0.09,7.000,13.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,1: Monday (M-M),4: Peak PM (3pm-7pm),251,22,4,28.149,0.771,5.49,0.06,10.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,1: Monday (M-M),5: Late PM (7pm-12am),97,20,4,28.149,0.720,2.13,0.03,5.000,9.000,26.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,2: Tuesday (Tu-Tu),0: All Day (12am-12am),882,21,4,28.149,0.750,19.32,0.23,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),16,23,3,28.149,0.823,0.36,0.00,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),161,22,4,28.149,0.774,3.54,0.04,11.000,15.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),348,20,4,28.149,0.720,7.64,0.11,7.000,12.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),227,21,4,28.149,0.759,4.97,0.06,11.000,14.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),129,22,4,28.149,0.775,2.82,0.03,7.000,12.000,28.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,3: Wednesday (W-W),0: All Day (12am-12am),956,21,4,28.149,0.754,20.94,0.24,9.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,3: Wednesday (W-W),1: Early AM (12am-6am),12,21,4,28.149,0.740,0.27,0.00,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,3: Wednesday (W-W),2: Peak AM (6am-10am),173,22,4,28.149,0.790,3.79,0.04,11.000,14.000,29.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,3: Wednesday (W-W),3: Mid-Day (10am-3pm),422,21,4,28.149,0.751,9.25,0.11,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,3: Wednesday (W-W),4: Peak PM (3pm-7pm),218,22,4,28.149,0.768,4.78,0.05,9.000,13.000,29.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,3: Wednesday (W-W),5: Late PM (7pm-12am),130,19,4,28.149,0.689,2.86,0.05,10.000,13.000,26.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,4: Thursday (Th-Th),0: All Day (12am-12am),855,22,4,28.149,0.766,18.73,0.20,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,4: Thursday (Th-Th),1: Early AM (12am-6am),20,24,3,28.149,0.839,0.44,0.00,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,4: Thursday (Th-Th),2: Peak AM (6am-10am),133,21,4,28.149,0.746,2.92,0.04,7.000,13.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),297,22,4,28.149,0.766,6.51,0.07,9.000,14.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),275,22,4,28.149,0.770,6.03,0.06,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,4: Thursday (Th-Th),5: Late PM (7pm-12am),129,22,4,28.149,0.771,2.82,0.03,9.000,14.000,29.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,5: Friday (F-F),0: All Day (12am-12am),851,22,4,28.149,0.765,18.65,0.20,8.000,13.000,28.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,5: Friday (F-F),1: Early AM (12am-6am),30,20,4,28.149,0.724,0.65,0.01,6.000,14.000,30.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,5: Friday (F-F),2: Peak AM (6am-10am),119,22,4,28.149,0.791,2.60,0.02,11.000,14.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,5: Friday (F-F),3: Mid-Day (10am-3pm),368,21,4,28.149,0.756,8.07,0.09,7.000,12.000,28.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,5: Friday (F-F),4: Peak PM (3pm-7pm),215,22,4,28.149,0.765,4.71,0.05,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,5: Friday (F-F),5: Late PM (7pm-12am),120,22,4,28.149,0.775,2.62,0.03,9.000,14.000,28.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,6: Saturday (Sa-Sa),0: All Day (12am-12am),685,22,4,28.149,0.768,15.00,0.16,9.000,13.000,29.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,6: Saturday (Sa-Sa),1: Early AM (12am-6am),49,22,4,28.149,0.779,1.07,0.01,13.000,14.000,30.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),65,22,4,28.149,0.776,1.43,0.01,12.000,14.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),237,21,4,28.149,0.745,5.18,0.06,8.000,12.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),182,22,4,28.149,0.776,3.98,0.04,9.000,13.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),153,22,4,28.149,0.787,3.34,0.03,6.000,13.000,29.000,36.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,7: Sunday (Su-Su),0: All Day (12am-12am),538,21,4,28.149,0.738,11.80,0.15,7.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,7: Sunday (Su-Su),1: Early AM (12am-6am),33,23,3,28.149,0.818,0.73,0.01,13.000,15.000,27.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,7: Sunday (Su-Su),2: Peak AM (6am-10am),34,21,4,28.149,0.742,0.75,0.01,14.000,15.000,27.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),189,19,4,28.149,0.689,4.15,0.07,7.000,12.000,27.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),165,21,4,28.149,0.763,3.62,0.04,7.000,13.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-04,7: Sunday (Su-Su),5: Late PM (7pm-12am),116,21,4,28.149,0.756,2.55,0.03,9.000,14.000,29.000,36.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,0: All Days (M-Su),0: All Day (12am-12am),782,22,4,26.933,0.800,17.13,0.16,9.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,0: All Days (M-Su),1: Early AM (12am-6am),32,22,4,26.933,0.827,0.70,0.01,9.000,15.000,29.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,0: All Days (M-Su),2: Peak AM (6am-10am),110,22,4,26.933,0.817,2.42,0.02,10.000,14.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,0: All Days (M-Su),3: Mid-Day (10am-3pm),277,21,4,26.933,0.785,6.08,0.06,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,0: All Days (M-Su),4: Peak PM (3pm-7pm),230,22,4,26.933,0.815,5.04,0.04,9.000,14.000,29.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,0: All Days (M-Su),5: Late PM (7pm-12am),132,21,4,26.933,0.787,2.89,0.03,8.000,13.000,28.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,1: Monday (M-M),0: All Day (12am-12am),732,22,4,26.933,0.810,16.05,0.14,9.000,14.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,1: Monday (M-M),1: Early AM (12am-6am),14,22,4,26.933,0.811,0.31,0.00,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,1: Monday (M-M),2: Peak AM (6am-10am),127,22,4,26.933,0.819,2.78,0.02,6.000,13.000,28.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,1: Monday (M-M),3: Mid-Day (10am-3pm),312,22,4,26.933,0.807,6.83,0.06,8.000,13.000,28.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2021-05,1: Monday (M-M),4: Peak PM (3pm-7pm),198,22,4,26.933,0.819,4.34,0.04,9.000,13.000,29.000,33.000
