Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-08,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),206,17,11,18.564,0.942,10.72,0.04,12.000,13.000,21.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-08,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),139,16,12,18.564,0.874,7.23,0.06,9.000,11.000,20.000,21.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-08,7: Sunday (Su-Su),0: All Day (12am-12am),699,16,12,18.564,0.873,36.28,0.28,9.000,12.000,20.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-08,7: Sunday (Su-Su),1: Early AM (12am-6am),12,15,12,18.564,0.828,0.65,0.01,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-08,7: Sunday (Su-Su),2: Peak AM (6am-10am),62,15,13,18.564,0.802,3.23,0.04,8.000,11.000,22.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-08,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),283,16,12,18.564,0.854,14.72,0.14,8.000,11.000,20.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-08,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),209,17,11,18.564,0.905,10.85,0.06,7.000,12.000,21.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-08,7: Sunday (Su-Su),5: Late PM (7pm-12am),132,17,11,18.564,0.903,6.84,0.04,12.000,13.000,20.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,0: All Days (M-Su),0: All Day (12am-12am),1151,19,10,25.119,0.743,57.88,0.80,10.000,14.000,23.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,0: All Days (M-Su),1: Early AM (12am-6am),20,20,9,25.119,0.800,1.00,0.01,18.000,18.000,41.000,41.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,0: All Days (M-Su),2: Peak AM (6am-10am),230,19,9,25.119,0.770,11.56,0.14,12.000,15.000,23.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,0: All Days (M-Su),3: Mid-Day (10am-3pm),363,19,10,25.119,0.752,18.23,0.24,11.000,15.000,23.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,0: All Days (M-Su),4: Peak PM (3pm-7pm),334,19,10,25.119,0.745,16.79,0.23,10.000,14.000,23.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,0: All Days (M-Su),5: Late PM (7pm-12am),205,17,10,25.119,0.691,10.31,0.18,9.000,13.000,22.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,1: Monday (M-M),0: All Day (12am-12am),1122,19,10,25.119,0.752,56.43,0.74,11.000,14.000,23.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,1: Monday (M-M),1: Early AM (12am-6am),10,N/A,N/A,N/A,N/A,0.49,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,1: Monday (M-M),2: Peak AM (6am-10am),201,19,10,25.119,0.741,10.10,0.14,12.000,14.000,23.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,1: Monday (M-M),3: Mid-Day (10am-3pm),368,19,10,25.119,0.758,18.48,0.24,13.000,16.000,23.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,1: Monday (M-M),4: Peak PM (3pm-7pm),363,20,9,25.119,0.783,18.23,0.20,9.000,16.000,24.000,36.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,1: Monday (M-M),5: Late PM (7pm-12am),181,17,10,25.119,0.692,9.12,0.16,11.000,11.000,22.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1290,19,10,25.119,0.749,64.85,0.87,10.000,15.000,23.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),27,18,10,25.119,0.703,1.38,0.02,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),278,19,10,25.119,0.755,14.00,0.18,13.000,16.000,22.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),365,19,9,25.119,0.764,18.33,0.23,12.000,15.000,23.000,28.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),404,19,9,25.119,0.772,20.30,0.24,13.000,15.000,23.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),216,17,11,25.119,0.678,10.84,0.21,9.000,10.000,22.000,30.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,3: Wednesday (W-W),0: All Day (12am-12am),1141,19,10,25.119,0.742,57.36,0.79,12.000,14.000,23.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,3: Wednesday (W-W),1: Early AM (12am-6am),12,N/A,N/A,N/A,N/A,0.59,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,3: Wednesday (W-W),2: Peak AM (6am-10am),278,20,9,25.119,0.794,14.00,0.14,13.000,15.000,23.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,3: Wednesday (W-W),3: Mid-Day (10am-3pm),408,18,10,25.119,0.731,20.50,0.30,12.000,14.000,22.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,3: Wednesday (W-W),4: Peak PM (3pm-7pm),286,18,10,25.119,0.713,14.39,0.23,9.000,13.000,22.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,3: Wednesday (W-W),5: Late PM (7pm-12am),157,18,10,25.119,0.719,7.88,0.12,12.000,13.000,24.000,28.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,4: Thursday (Th-Th),0: All Day (12am-12am),1211,19,9,25.119,0.766,60.86,0.74,10.000,15.000,23.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,4: Thursday (Th-Th),1: Early AM (12am-6am),20,N/A,N/A,N/A,N/A,0.99,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,4: Thursday (Th-Th),2: Peak AM (6am-10am),250,21,9,25.119,0.825,12.57,0.11,12.000,16.000,24.000,30.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),338,19,9,25.119,0.767,17.00,0.21,7.000,14.000,23.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),382,19,9,25.119,0.759,19.22,0.24,10.000,14.000,23.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,4: Thursday (Th-Th),5: Late PM (7pm-12am),221,17,11,25.119,0.682,11.09,0.21,12.000,15.000,21.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,5: Friday (F-F),0: All Day (12am-12am),1676,19,10,25.119,0.744,84.27,1.15,11.000,14.000,23.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,5: Friday (F-F),1: Early AM (12am-6am),39,20,9,25.119,0.783,1.97,0.02,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,5: Friday (F-F),2: Peak AM (6am-10am),372,19,10,25.119,0.750,18.73,0.25,11.000,14.000,24.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,5: Friday (F-F),3: Mid-Day (10am-3pm),446,19,9,25.119,0.761,22.42,0.28,10.000,15.000,23.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,5: Friday (F-F),4: Peak PM (3pm-7pm),471,19,9,25.119,0.768,23.66,0.28,12.000,15.000,23.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,5: Friday (F-F),5: Late PM (7pm-12am),348,17,11,25.119,0.681,17.49,0.33,10.000,13.000,21.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,6: Saturday (Sa-Sa),0: All Day (12am-12am),883,18,10,25.119,0.708,44.41,0.73,8.000,13.000,22.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,6: Saturday (Sa-Sa),1: Early AM (12am-6am),19,19,10,25.119,0.749,0.95,0.01,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),151,19,10,25.119,0.754,7.61,0.10,10.000,12.000,24.000,29.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),297,19,10,25.119,0.742,14.91,0.21,13.000,15.000,22.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),230,16,11,25.119,0.641,11.58,0.26,7.000,10.000,21.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),186,17,10,25.119,0.695,9.36,0.16,7.000,13.000,22.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,7: Sunday (Su-Su),0: All Day (12am-12am),704,19,10,25.119,0.744,35.37,0.49,12.000,15.000,23.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,7: Sunday (Su-Su),1: Early AM (12am-6am),13,N/A,N/A,N/A,N/A,0.63,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,7: Sunday (Su-Su),2: Peak AM (6am-10am),54,19,9,25.119,0.770,2.70,0.03,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),306,19,10,25.119,0.748,15.39,0.21,8.000,15.000,22.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),196,19,9,25.119,0.759,9.83,0.12,14.000,15.000,24.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 4,0.05,yes,0,yes,2020-09,7: Sunday (Su-Su),5: Late PM (7pm-12am),136,18,10,25.119,0.701,6.82,0.12,12.000,13.000,22.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,0: All Days (M-Su),0: All Day (12am-12am),1086,16,11,18.096,0.908,56.40,0.32,9.000,12.000,20.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,0: All Days (M-Su),1: Early AM (12am-6am),20,16,12,18.096,0.869,1.05,0.01,10.000,10.000,18.000,18.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,0: All Days (M-Su),2: Peak AM (6am-10am),221,17,11,18.096,0.926,11.46,0.05,9.000,12.000,21.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,0: All Days (M-Su),3: Mid-Day (10am-3pm),320,16,12,18.096,0.897,16.62,0.10,8.000,12.000,20.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,0: All Days (M-Su),4: Peak PM (3pm-7pm),326,17,11,18.096,0.932,16.90,0.07,9.000,13.000,21.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,0: All Days (M-Su),5: Late PM (7pm-12am),200,16,12,18.096,0.873,10.38,0.08,8.000,11.000,20.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,1: Monday (M-M),0: All Day (12am-12am),1057,17,11,18.096,0.927,54.90,0.24,8.000,12.000,22.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,1: Monday (M-M),1: Early AM (12am-6am),10,N/A,N/A,N/A,N/A,0.52,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,1: Monday (M-M),2: Peak AM (6am-10am),196,17,11,18.096,0.944,10.20,0.03,12.000,13.000,22.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,1: Monday (M-M),3: Mid-Day (10am-3pm),373,16,12,18.096,0.894,19.34,0.13,3.000,12.000,21.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,1: Monday (M-M),4: Peak PM (3pm-7pm),302,18,11,18.096,0.973,15.68,0.02,6.000,14.000,22.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,1: Monday (M-M),5: Late PM (7pm-12am),176,16,11,18.096,0.903,9.15,0.05,10.000,11.000,24.000,29.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1196,17,11,18.096,0.917,62.11,0.31,10.000,13.000,20.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),16,N/A,N/A,N/A,N/A,0.84,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),254,17,11,18.096,0.914,13.18,0.07,12.000,14.000,19.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),314,17,11,18.096,0.923,16.31,0.08,10.000,13.000,20.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),403,17,11,18.096,0.951,20.91,0.06,10.000,14.000,21.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),209,15,12,18.096,0.849,10.87,0.11,10.000,11.000,18.000,20.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,3: Wednesday (W-W),0: All Day (12am-12am),1216,17,11,18.096,0.918,63.16,0.31,10.000,13.000,20.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,3: Wednesday (W-W),1: Early AM (12am-6am),24,18,11,18.096,0.977,1.25,0.00,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,3: Wednesday (W-W),2: Peak AM (6am-10am),282,17,11,18.096,0.967,14.64,0.03,10.000,13.000,21.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,3: Wednesday (W-W),3: Mid-Day (10am-3pm),399,16,12,18.096,0.878,20.70,0.16,10.000,12.000,19.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,3: Wednesday (W-W),4: Peak PM (3pm-7pm),338,17,11,18.096,0.936,17.57,0.07,11.000,14.000,20.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,3: Wednesday (W-W),5: Late PM (7pm-12am),173,16,12,18.096,0.888,8.99,0.06,12.000,13.000,21.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,4: Thursday (Th-Th),0: All Day (12am-12am),1057,17,11,18.096,0.964,54.90,0.11,10.000,14.000,22.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,4: Thursday (Th-Th),1: Early AM (12am-6am),5,N/A,N/A,N/A,N/A,0.26,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,4: Thursday (Th-Th),2: Peak AM (6am-10am),267,19,10,18.096,1.000,13.85,0.00,13.000,15.000,23.000,27.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),242,18,11,18.096,0.976,12.55,0.02,8.000,14.000,25.000,26.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),342,17,11,18.096,0.955,17.78,0.05,11.000,15.000,21.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,4: Thursday (Th-Th),5: Late PM (7pm-12am),201,16,12,18.096,0.883,10.46,0.08,5.000,12.000,19.000,19.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,5: Friday (F-F),0: All Day (12am-12am),1500,15,12,18.096,0.852,77.90,0.75,5.000,11.000,20.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,5: Friday (F-F),1: Early AM (12am-6am),45,17,11,18.096,0.954,2.35,0.01,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,5: Friday (F-F),2: Peak AM (6am-10am),317,15,13,18.096,0.819,16.47,0.20,3.000,8.000,21.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,5: Friday (F-F),3: Mid-Day (10am-3pm),368,16,12,18.096,0.867,19.08,0.16,7.000,12.000,19.000,21.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,5: Friday (F-F),4: Peak PM (3pm-7pm),458,16,12,18.096,0.892,23.79,0.16,8.000,12.000,21.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,5: Friday (F-F),5: Late PM (7pm-12am),312,14,13,18.096,0.793,16.21,0.23,2.000,10.000,19.000,20.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,6: Saturday (Sa-Sa),0: All Day (12am-12am),831,16,12,18.096,0.893,43.16,0.29,9.000,12.000,21.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,N/A,Oakdale Avenue / 13426687 / 5,0.052,yes,0,yes,2020-09,6: Saturday (Sa-Sa),1: Early AM (12am-6am),25,14,13,18.096,0.778,1.29,0.02,N/A,N/A,N/A,N/A
