Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),524,13,40,22.366,0.578,74.93,2.44,4.000,19.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),460,11,46,22.366,0.502,65.77,2.91,3.000,16.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,3: Wednesday (W-W),5: Late PM (7pm-12am),455,11,48,22.366,0.475,65.12,3.22,3.000,15.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,4: Thursday (Th-Th),0: All Day (12am-12am),2060,11,45,22.366,0.510,294.63,12.66,3.000,17.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,4: Thursday (Th-Th),1: Early AM (12am-6am),98,11,45,22.366,0.508,14.02,0.61,5.000,16.000,25.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),383,12,44,22.366,0.524,54.73,2.22,4.000,17.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),616,12,43,22.366,0.538,88.10,3.38,3.000,18.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),351,12,43,22.366,0.539,50.13,1.92,4.000,19.000,22.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),613,10,50,22.366,0.456,87.65,4.67,3.000,15.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 1,0.143,yes,174,yes,2019-01,5: Friday (F-F),0: All Day (12am-12am),2378,11,47,22.366,0.488,340.00,15.96,3.000,16.000,21.000
