Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),513,14,17.928,0.783,9.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),247,14,17.928,0.799,7.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,0: All Days (M-Su),0: All Day (12am-12am),1770,15,22.340,0.677,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,0: All Days (M-Su),1: Early AM (12am-6am),60,14,22.340,0.636,6.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,0: All Days (M-Su),2: Peak AM (6am-10am),183,17,22.340,0.776,13.000,22.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,0: All Days (M-Su),3: Mid-Day (10am-3pm),593,15,22.340,0.673,10.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,0: All Days (M-Su),4: Peak PM (3pm-7pm),602,15,22.340,0.677,10.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,0: All Days (M-Su),5: Late PM (7pm-12am),332,14,22.340,0.640,7.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,1: Monday (M-M),0: All Day (12am-12am),1522,16,22.340,0.699,10.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,1: Monday (M-M),1: Early AM (12am-6am),55,16,22.340,0.701,4.000,22.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,1: Monday (M-M),2: Peak AM (6am-10am),197,17,22.340,0.774,13.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,1: Monday (M-M),3: Mid-Day (10am-3pm),459,16,22.340,0.705,11.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,1: Monday (M-M),4: Peak PM (3pm-7pm),571,16,22.340,0.696,11.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,1: Monday (M-M),5: Late PM (7pm-12am),239,14,22.340,0.632,6.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1534,16,22.340,0.726,11.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),38,15,22.340,0.686,6.000,21.000,43.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),248,18,22.340,0.812,14.000,23.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),504,16,22.340,0.722,12.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),500,16,22.340,0.722,12.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),245,15,22.340,0.663,10.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,3: Wednesday (W-W),0: All Day (12am-12am),1794,16,22.340,0.712,11.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,3: Wednesday (W-W),1: Early AM (12am-6am),44,16,22.340,0.736,8.000,23.000,27.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,3: Wednesday (W-W),2: Peak AM (6am-10am),247,17,22.340,0.778,12.000,22.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),477,16,22.340,0.712,11.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),675,16,22.340,0.705,11.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,3: Wednesday (W-W),5: Late PM (7pm-12am),351,15,22.340,0.676,9.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,4: Thursday (Th-Th),0: All Day (12am-12am),1857,15,22.340,0.689,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,4: Thursday (Th-Th),1: Early AM (12am-6am),46,14,22.340,0.613,7.000,19.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),195,18,22.340,0.793,14.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),567,15,22.340,0.691,11.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),651,15,22.340,0.680,10.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),399,15,22.340,0.661,9.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,5: Friday (F-F),0: All Day (12am-12am),1975,15,22.340,0.666,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,5: Friday (F-F),1: Early AM (12am-6am),52,15,22.340,0.680,9.000,22.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,5: Friday (F-F),2: Peak AM (6am-10am),217,17,22.340,0.765,13.000,22.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,5: Friday (F-F),3: Mid-Day (10am-3pm),632,15,22.340,0.672,10.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,5: Friday (F-F),4: Peak PM (3pm-7pm),669,15,22.340,0.650,10.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,5: Friday (F-F),5: Late PM (7pm-12am),405,14,22.340,0.630,7.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,6: Saturday (Sa-Sa),0: All Day (12am-12am),1911,14,22.340,0.638,8.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,6: Saturday (Sa-Sa),1: Early AM (12am-6am),76,14,22.340,0.621,7.000,23.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),105,16,22.340,0.721,8.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),735,14,22.340,0.631,9.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),584,15,22.340,0.665,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),412,13,22.340,0.595,6.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,7: Sunday (Su-Su),0: All Day (12am-12am),1795,14,22.340,0.634,8.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,7: Sunday (Su-Su),1: Early AM (12am-6am),108,12,22.340,0.552,6.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,7: Sunday (Su-Su),2: Peak AM (6am-10am),71,16,22.340,0.733,9.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),779,14,22.340,0.635,9.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),564,14,22.340,0.635,9.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-02,7: Sunday (Su-Su),5: Late PM (7pm-12am),274,14,22.340,0.634,7.000,19.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,0: All Days (M-Su),0: All Day (12am-12am),1864,15,18.791,0.815,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,0: All Days (M-Su),1: Early AM (12am-6am),58,14,18.791,0.724,6.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,0: All Days (M-Su),2: Peak AM (6am-10am),191,18,18.791,0.934,13.000,22.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,0: All Days (M-Su),3: Mid-Day (10am-3pm),632,15,18.791,0.819,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,0: All Days (M-Su),4: Peak PM (3pm-7pm),627,15,18.791,0.806,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,0: All Days (M-Su),5: Late PM (7pm-12am),357,15,18.791,0.775,8.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,1: Monday (M-M),0: All Day (12am-12am),1607,16,18.791,0.852,11.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,1: Monday (M-M),1: Early AM (12am-6am),35,14,18.791,0.742,5.000,18.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,1: Monday (M-M),2: Peak AM (6am-10am),227,18,18.791,0.941,14.000,22.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,1: Monday (M-M),3: Mid-Day (10am-3pm),481,17,18.791,0.884,12.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,1: Monday (M-M),4: Peak PM (3pm-7pm),594,16,18.791,0.831,11.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,1: Monday (M-M),5: Late PM (7pm-12am),270,15,18.791,0.781,8.000,19.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1787,15,18.791,0.815,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),28,14,18.791,0.725,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),201,18,18.791,0.935,14.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),572,15,18.791,0.810,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),592,15,18.791,0.810,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),395,15,18.791,0.773,8.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,3: Wednesday (W-W),0: All Day (12am-12am),1717,16,18.791,0.843,11.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,3: Wednesday (W-W),1: Early AM (12am-6am),39,16,18.791,0.838,3.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,3: Wednesday (W-W),2: Peak AM (6am-10am),236,18,18.791,0.965,14.000,22.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,3: Wednesday (W-W),3: Mid-Day (10am-3pm),478,16,18.791,0.870,11.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,3: Wednesday (W-W),4: Peak PM (3pm-7pm),618,15,18.791,0.815,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,3: Wednesday (W-W),5: Late PM (7pm-12am),346,15,18.791,0.775,7.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,4: Thursday (Th-Th),0: All Day (12am-12am),2073,16,18.791,0.831,11.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,4: Thursday (Th-Th),1: Early AM (12am-6am),38,15,18.791,0.802,9.000,22.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,4: Thursday (Th-Th),2: Peak AM (6am-10am),226,18,18.791,0.934,13.000,22.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),647,16,18.791,0.858,12.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),744,15,18.791,0.816,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,4: Thursday (Th-Th),5: Late PM (7pm-12am),417,14,18.791,0.764,9.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,5: Friday (F-F),0: All Day (12am-12am),1993,15,18.791,0.810,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,5: Friday (F-F),1: Early AM (12am-6am),49,14,18.791,0.722,3.000,21.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,5: Friday (F-F),2: Peak AM (6am-10am),227,17,18.791,0.920,12.000,22.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,5: Friday (F-F),3: Mid-Day (10am-3pm),722,15,18.791,0.816,11.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,5: Friday (F-F),4: Peak PM (3pm-7pm),638,15,18.791,0.789,10.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,5: Friday (F-F),5: Late PM (7pm-12am),356,15,18.791,0.777,8.000,19.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,6: Saturday (Sa-Sa),0: All Day (12am-12am),1969,15,18.791,0.783,9.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,6: Saturday (Sa-Sa),1: Early AM (12am-6am),81,14,18.791,0.751,7.000,22.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),112,17,18.791,0.902,11.000,22.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),758,15,18.791,0.778,9.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),625,15,18.791,0.786,10.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),393,14,18.791,0.762,7.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,7: Sunday (Su-Su),0: All Day (12am-12am),1857,15,18.791,0.775,9.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,7: Sunday (Su-Su),1: Early AM (12am-6am),144,12,18.791,0.649,5.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,7: Sunday (Su-Su),2: Peak AM (6am-10am),77,17,18.791,0.901,7.000,23.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),779,14,18.791,0.759,10.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),549,15,18.791,0.796,10.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-03,7: Sunday (Su-Su),5: Late PM (7pm-12am),307,15,18.791,0.806,9.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,0: All Days (M-Su),0: All Day (12am-12am),1949,15,17.494,0.848,10.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,0: All Days (M-Su),1: Early AM (12am-6am),70,14,17.494,0.797,6.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,0: All Days (M-Su),2: Peak AM (6am-10am),169,16,17.494,0.928,12.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,0: All Days (M-Su),3: Mid-Day (10am-3pm),670,15,17.494,0.848,11.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,0: All Days (M-Su),4: Peak PM (3pm-7pm),650,15,17.494,0.851,11.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,0: All Days (M-Su),5: Late PM (7pm-12am),390,14,17.494,0.816,8.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,1: Monday (M-M),0: All Day (12am-12am),1757,15,17.494,0.878,11.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,1: Monday (M-M),1: Early AM (12am-6am),41,14,17.494,0.789,5.000,26.000,43.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,1: Monday (M-M),2: Peak AM (6am-10am),164,15,17.494,0.873,10.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,1: Monday (M-M),3: Mid-Day (10am-3pm),635,16,17.494,0.891,11.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,1: Monday (M-M),4: Peak PM (3pm-7pm),579,15,17.494,0.878,11.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,1: Monday (M-M),5: Late PM (7pm-12am),337,15,17.494,0.866,8.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1915,15,17.494,0.875,11.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),46,15,17.494,0.855,8.000,19.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),220,17,17.494,0.961,12.000,21.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),616,15,17.494,0.867,11.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),666,15,17.494,0.885,11.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),367,14,17.494,0.823,9.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,3: Wednesday (W-W),0: All Day (12am-12am),2061,15,17.494,0.858,11.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2023-04,3: Wednesday (W-W),1: Early AM (12am-6am),48,14,17.494,0.773,7.000,20.000,25.000
